wrinvstg_no,fire_type_nm,buld_srtfrm,buld_strctr,buld_srtrf,buld_strct_dong_cnt,ground_nof,bstory_cnt,totar,bottom_area,buld_sttus_nm,dth_cnt,injpsn_cnt,dth_hnl_dmge_cnt,prprty_dmge_amt,fire_ocrn_yr,season_se_nm,qtr_se,fire_ocrn_ymd,fire_ocrn_tm,fire_ocrn_mnth,fire_ocrn_day,fire_ocrn_hour,fire_ocrn_min,daywk,frstt_nm,ward_nm,lfdau_nm,dsp_reqre_time,fire_supesn_time,sido_nm,sigungu_nm,emd_nm,cty_frmvl_se_nm,emd_se_nm,gis_x_axis,gis_y_axis,longitude,la,spt_frstt_dist,spt_safe_cnter_dist,spt_lfdau_dist,ign_htsrc_nm,ign_htsrc_sclas_nm,ign_fctr_lclas_nm,ign_fctr_sclas_nm,frst_igobj_lclas_nm,frst_igobj_sclas_nm,ign_mhrls_lclas_nm,ign_mhrls_sclas_nm,cmbs_expobj_lclas_nm,cmbs_expobj_sclas_nm,fclty_place_lclas_nm,fclty_place_mclas_nm,fclty_place_sclas_nm,ign_floor_nm,soot_area,fio_join_trgt_yn,frmng_trgt_yn,mub_yn,emrg_crg_oper_yn,vhcle_place,vhcle_ign_bhf,fld_fire_se,fld_fire_ign_bhf,time_unit_tmprt,time_unit_rainqty,time_unit_ws,time_unit_wd,time_unit_humidity,time_unit_msnf,time_unit
230513190058718,기타(쓰레기 화재등),,,,,,,,,,0,0,0,3,2023,봄,2,20230513,173600,05,13,17,36,토요일,마포소방서,서교119안전센터,,000300,000030,서울특별시,마포구,서교동,도시,동,193092.556400,550325.357900,,,1.50,1.10,0.00,담뱃불/ 라이터불,담뱃불,부주의,담배꽁초,쓰레기류,쓰레기,,,,,기타,야외,쓰레기,,,N,N,N,N,,,,,20.9,,4.0,270,46,,2000
230513211041091,건축/구조물,양식(옥),철근콘크리트조,슬라브가,1,7,2,4567.030000,466.480000,사용중,0,0,0,195,2023,봄,2,20230513,180100,05,13,18,01,토요일,영등포소방서,영등포119안전센터,,000247,000717,서울특별시,영등포구,문래동3가,도시,동,190447.640000,546690.870000,,,1.20,1.20,0.00,담뱃불/ 라이터불,담뱃불,부주의,담배꽁초,합성수지,플라스틱/ PVC/ 비닐/ 장판,,,쓰레기류,재활용,판매/업무시설,판매시설,상가빌딩,2,0.000000,N,N,N,N,,,,,19.8,,4.0,290,54,,2000
230514001240007,건축/구조물,양식(옥),철근콘크리트조,슬라브가,1,6,1,2095.800000,351.890000,사용중,0,0,0,150,2023,봄,2,20230513,223600,05,13,22,36,토요일,중랑소방서,면목119안전센터,,000439,000032,서울특별시,중랑구,면목동,도시,동,207426.222000,552555.151100,,,5.50,0.60,0.00,마찰/ 전도/ 복사,화염 전도/복사열,부주의,불씨/불꽃/화원방치,침구/직물류,의류,,,,,판매/업무시설,일반업무,일반빌딩,3,0.000000,N,N,Y,N,,,,,17.3,,2.0,290,58,,2000
230514002346997,건축/구조물,양식(옥),철근콘크리트조,슬라브가,1,4,1,348.370000,28.330000,사용중,0,0,0,55,2023,봄,2,20230513,233500,05,13,23,35,토요일,강동소방서,길동119안전센터,,000031,001827,서울특별시,강동구,길동,도시,동,212371.240000,548638.070000,,,2.50,0.70,0.00,담뱃불/ 라이터불,담뱃불,부주의,담배꽁초,식품,음식물,,,,,생활서비스,음식점,제과점/빵집/떡집(휴게),1,0.000000,N,N,N,N,,,,,16.7,0.00,1.0,230,59,,2000
230514013834652,기타(쓰레기 화재등),,,,,,,,,,0,0,0,71,2023,봄,2,20230514,011000,05,14,01,10,일요일,용산소방서,한강로119안전센터,,000314,000247,서울특별시,용산구,원효로2가,도시,동,196809.746100,548563.332900,,,1.50,1.50,0.00,담뱃불/ 라이터불,담뱃불,부주의,담배꽁초,종이/목재/건초등,종이,,,,,기타,야외,쓰레기,,,N,N,N,N,,,,,15.1,,2.0,270,61,,2000
230514071611242,건축/구조물,양식(옥),철근콘크리트조,슬라브가,1,6,2,3021.800000,349.600000,사용중,0,0,0,13383,2023,봄,2,20230514,041500,05,14,04,15,일요일,성동소방서,성수119안전센터,,000341,004336,서울특별시,성동구,성수동2가,도시,동,205695.250000,549353.200000,,,3.60,1.60,0.00,작동기기,전기적 아크(단락),전기적 요인,미확인단락,전기/전자,전선피복,배선/배선기구,스위치 멀티탭,기타,기타,운수자동차시설,자동차시설,자동차검사장/ 매매장/ 부속상/ 정비공장,1,30.000000,N,N,N,N,,,,,13.5,,1.0,340,73,,2000
230514060946006,건축/구조물,양식(옥),철근콘크리트조,슬라브가,1,13,2,16505.320000,59.400000,사용중,0,0,0,65,2023,봄,2,20230514,043700,05,14,04,37,일요일,양천소방서,신월119안전센터,,000340,001000,서울특별시,양천구,신월동,도시,동,185268.610000,547521.460000,,,4.70,0.90,0.00,작동기기,불꽃/ 스파크/ 정전기,부주의,기기(전기/ 기계 등) 사용.설치부주의,합성수지,기타(합성수지),배선/배선기구,기타(배선/배선기구),,,주거,공동주택,아파트,3,1.000000,N,N,N,N,,,,,13.5,,1.0,340,73,,2000
230514083307294,건축/구조물,양식(옥),철근콘크리트조,슬라브가,1,10,3,6565.000000,464.000000,사용중,0,0,0,149,2023,봄,2,20230514,075200,05,14,07,52,일요일,송파소방서,가락119안전센터,,000300,000000,서울특별시,송파구,가락동,도시,동,210473.713600,543859.403300,,,4.20,1.30,0.00,담뱃불/ 라이터불,라이터불/ 성냥불,부주의,불씨/불꽃/화원방치,침구/직물류,기타(침구/직물류),,,,,판매/업무시설,일반업무,오피스텔,7,3.000000,N,Y,N,N,,,,,13.5,,2.0,50,75,,2000
230514095128976,자동차/철도차량,,,,,,,,,,0,0,0,2750,2023,봄,2,20230514,082900,05,14,08,29,일요일,양천소방서,신트리119안전센터,,000300,000900,서울특별시,양천구,신정동,도시,동,188219.920000,545464.170000,,,3.90,2.50,1.30,담뱃불/ 라이터불,담뱃불,부주의,담배꽁초,쓰레기류,쓰레기,,,,,자동차/철도차량,자동차,승용자동차,,,N,N,N,N,주차장,뒷좌석,,,16.1,,1.0,50,68,,2000
230514123815089,건축/구조물,양식(옥),철근콘크리트조,슬라브가,1,5,1,828.450000,181.200000,사용중,0,0,0,41,2023,봄,2,20230514,103000,05,14,10,30,일요일,강서소방서,등촌119안전센터,,000400,001800,서울특별시,강서구,화곡동,도시,동,187855.969900,548375.174800,,,2.90,1.90,0.00,작동기기,불꽃/ 스파크/ 정전기,부주의,음식물 조리중,식품,음식물,,,,,주거,공동주택,다세대주택,3,0.000000,N,N,N,N,,,,,19.0,,2.0,230,52,,2000
230514135028322,건축/구조물,양식(옥),철근콘크리트조,슬라브가,1,12,1,2013.070000,300.460000,사용중,0,0,0,8,2023,봄,2,20230514,115400,05,14,11,54,일요일,금천소방서,금천119안전센터,,000131,000033,서울특별시,금천구,독산동,도시,동,190777.260000,540753.340000,,,0.80,0.80,0.00,마찰/ 전도/ 복사,기타(마찰/전도/복사),부주의,기기(전기/ 기계 등) 사용.설치부주의,합성수지,플라스틱/ PVC/ 비닐/ 장판,,,,,판매/업무시설,일반업무,오피스텔,4,0.000000,N,Y,N,N,,,,,20.5,,4.0,250,46,,2000
230514140553948,건축/구조물,양식(옥),철근콘크리트조,슬라브가,1,5,0,492.730000,147.470000,사용중,0,0,0,8,2023,봄,2,20230514,122900,05,14,12,29,일요일,금천소방서,시흥119안전센터,,000245,000157,서울특별시,금천구,시흥동,도시,동,191439.758900,539639.246300,,,3.00,2.00,0.00,마찰/ 전도/ 복사,기타(마찰/전도/복사),부주의,음식물 조리중,식품,음식물,,,,,주거,공동주택,다세대주택,4,0.000000,N,N,N,N,,,,,22.0,,3.0,200,42,,2000
230514141429014,건축/구조물,양식(옥),철근콘크리트조,슬라브가,1,2,1,199.080000,64.280000,사용중,0,0,0,198,2023,봄,2,20230514,123800,05,14,12,38,일요일,서대문소방서,연희119안전센터,,000404,000000,서울특별시,서대문구,연희동,도시,동,193635.110000,551927.000000,,,1.40,1.40,0.00,작동기기,기기 전도/복사열/기기발열,전기적 요인,기타(전기적요인),전기/전자,전기/ 전자기기 케이스,기타,기타,,,판매/업무시설,판매시설,기타 판매시설,1,0.000000,N,N,N,N,,,,,22.0,,3.0,200,42,,2000
230514145504418,기타(쓰레기 화재등),,,,,,,,,,0,0,0,448,2023,봄,2,20230514,133300,05,14,13,33,일요일,강북소방서,번동119안전센터,,000200,000600,서울특별시,강북구,번동,도시,동,202788.580000,559722.430000,,,0.80,0.80,0.00,담뱃불/ 라이터불,담뱃불,부주의,담배꽁초,종이/목재/건초등,종이,,,종이/목재/건초등,목재/ 합판,기타,야외,기타야외,,,N,N,N,N,,,,,23.0,,2.0,200,42,,2000
230514154731492,기타(쓰레기 화재등),,,,,,,,,,0,0,0,47,2023,봄,2,20230514,133400,05,14,13,34,일요일,동작소방서,상도119안전센터,,000329,003800,서울특별시,동작구,상도동,도시,동,194559.930000,544963.190000,,,2.60,1.30,0.00,작동기기,불꽃/ 스파크/ 정전기,부주의,용접/ 절단/ 연마,쓰레기류,기타 쓰레기,,,,,기타,야외,쓰레기,,,N,N,N,N,,,,,23.0,,2.0,200,42,,2000
230514164418463,건축/구조물,양식(옥),철근콘크리트조,슬라브가,1,2,1,234.180000,39.030000,사용중,0,0,0,96,2023,봄,2,20230514,153200,05,14,15,32,일요일,광진소방서,중곡119안전센터,,000308,001142,서울특별시,광진구,중곡동,도시,동,207794.820000,551374.590000,,,2.40,0.80,0.00,마찰/ 전도/ 복사,화염 전도/복사열,부주의,음식물 조리중,식품,음식물,,,,,주거,단독주택,다가구주택,1,0.000000,N,N,N,N,,,,,23.2,,4.0,270,38,,2000
230514161332468,기타(쓰레기 화재등),,,,,,,,,,0,0,0,27,2023,봄,2,20230514,153800,05,14,15,38,일요일,영등포소방서,신길119안전센터,,000500,000200,서울특별시,영등포구,신길동,도시,동,192537.400000,545871.330000,,,2.00,1.20,0.00,담뱃불/ 라이터불,담뱃불,부주의,담배꽁초,합성수지,플라스틱/ PVC/ 비닐/ 장판,,,,,기타,야외,기타야외,,,N,N,N,N,,,,,23.2,,4.0,270,38,,2000
230514231435707,기타(쓰레기 화재등),,,,,,,,,,0,0,0,193,2023,봄,2,20230514,192000,05,14,19,20,일요일,종로소방서,연건119안전센터,,000245,000134,서울특별시,종로구,인의동,도시,동,199835.360000,552511.650000,,,1.70,1.40,0.00,담뱃불/ 라이터불,담뱃불,부주의,담배꽁초,쓰레기류,쓰레기,,,,,기타,야외,쓰레기,,,N,N,N,N,,,,,20.5,,3.0,290,47,,2000
230514211352164,건축/구조물,양식(옥),철근콘크리트조,슬라브가,,16,1,7947.750000,113.870000,사용중,0,0,0,168,2023,봄,2,20230514,192600,05,14,19,26,일요일,마포소방서,공덕119안전센터,,000400,000900,서울특별시,마포구,공덕동,도시,동,195911.169800,550075.594400,,,3.00,1.00,0.00,작동기기,전기적 아크(단락),전기적 요인,절연열화에 의한 단락,전기/전자,전자기기 부속품,조명/ 간판,기타(조명/간판),,,주거,공동주택,아파트,2,1.000000,N,Y,N,N,,,,,20.5,,3.0,290,47,,2000
230514212526150,건축/구조물,양식(옥),철근콘크리트조,슬라브가,1,26,0,12531.390000,634.870000,사용중,0,0,0,261,2023,봄,2,20230514,200500,05,14,20,05,일요일,성북소방서,길음119안전센터,,000214,000822,서울특별시,성북구,정릉동,도시,동,201653.103900,555933.214400,,,1.60,0.50,0.00,작동기기,전기적 아크(단락),전기적 요인,미확인단락,전기/전자,기타(전기/전자),전기설비,기타(전기설비),,,주거,공동주택,아파트,8,1.000000,N,Y,N,N,,,,,18.8,,2.0,270,53,,2000
230514234313258,건축/구조물,양식(옥),철근콘크리트조,슬라브가,1,8,2,6904.190000,743.980000,사용중,0,0,0,374,2023,봄,2,20230514,202100,05,14,20,21,일요일,금천소방서,시흥119안전센터,,000152,000142,서울특별시,금천구,시흥동,도시,동,191262.604400,539444.197600,,,1.50,1.00,0.00,작동기기,전기적 아크(단락),전기적 요인,접촉불량에 의한 단락,전기/전자,전선피복,배선/배선기구,기타(배선/배선기구),,,판매/업무시설,일반업무,일반빌딩,8,0.000000,N,Y,N,N,,,,,18.8,,2.0,270,53,,2000
230514234620971,건축/구조물,양식(옥),철근콘크리트조,슬라브가,,2,,154.340000,154340.000000,사용중,0,0,0,809,2023,봄,2,20230514,210700,05,14,21,07,일요일,종로소방서,숭인119안전센터,,000327,001336,서울특별시,종로구,창신동,도시,동,201047.300000,552464.130000,,,2.40,1.40,0.00,마찰/ 전도/ 복사,기타(마찰/전도/복사),미상,미상,종이/목재/건초등,기타(종이/목재/건초등),,,,,생활서비스,음식점,한식,2,0.000000,Y,N,Y,N,,,,,17.7,,1.0,50,55,,2000
230515054613673,기타(쓰레기 화재등),,,,,,,,,,0,0,0,31,2023,봄,2,20230515,044100,05,15,04,41,월요일,강북소방서,번동119안전센터,,000310,000100,서울특별시,강북구,번동,도시,동,202466.870000,560015.090000,,,1.30,1.30,0.00,담뱃불/ 라이터불,담뱃불,부주의,담배꽁초,종이/목재/건초등,종이,,,,,기타,야외,쓰레기,,,N,N,N,N,,,,,13.3,,2.0,50,76,,2000
230515072741170,건축/구조물,양식(옥),철근콘크리트조,슬라브가,1,6,0,495.950000,28.890000,사용중,0,0,0,1410,2023,봄,2,20230515,053400,05,15,05,34,월요일,송파소방서,방이119안전센터,,000449,001251,서울특별시,송파구,방이동,도시,동,210914.940000,545804.870000,,,2.40,2.10,0.00,작동기기,전기적 아크(단락),전기적 요인,과부하/과전류,전기/전자,전자기기 부속품,전기설비,배터리/축전기,,,주거,공동주택,다세대주택,2,2.000000,N,N,N,N,,,,,13.0,,2.0,50,77,,2000
230515091119046,건축/구조물,양식(옥),철근콘크리트조,슬라브가,1,3,1,316.480000,74.310000,사용중,0,0,0,163,2023,봄,2,20230515,071300,05,15,07,13,월요일,노원소방서,상계119안전센터,,000356,000500,서울특별시,노원구,상계동,도시,동,206078.499300,562027.681200,,,3.00,0.70,0.00,담뱃불/ 라이터불,라이터불/ 성냥불,방화,방화,합성수지,플라스틱/ PVC/ 비닐/ 장판,,,,,생활서비스,음식점,일반주점,1,0.000000,N,N,N,N,,,,,13.9,,2.0,70,75,,2000
230515104518365,건축/구조물,양식(옥),철근콘크리트조,슬라브가,1,5,0,566.680000,139.980000,사용중,0,0,0,4,2023,봄,2,20230515,091900,05,15,09,19,월요일,관악소방서,신림119안전센터,,000350,000030,서울특별시,관악구,신림동,도시,동,192782.280000,543066.340000,,,4.00,1.50,0.00,작동기기,기기 전도/복사열/기기발열,부주의,음식물 조리중,식품,음식물,,,,,주거,공동주택,다세대주택,3,0.000000,N,N,N,N,,,,,19.0,,2.0,70,56,,2000
230515122147922,건축/구조물,양식(옥),철근콘크리트조,슬라브가,1,24,1,227868.730000,10417.710000,사용중,0,0,0,434,2023,봄,2,20230515,110000,05,15,11,00,월요일,영등포소방서,영등포119안전센터,,000200,000656,서울특별시,영등포구,문래동3가,도시,동,190931.170000,546209.260000,,,1.30,1.30,0.00,마찰/ 전도/ 복사,화염 전도/복사열,부주의,음식물 조리중,식품,음식물,,,,,주거,공동주택,아파트,6,0.000000,N,N,N,N,,,,,23.4,,2.0,180,45,,2000
230515163832579,건축/구조물,양식(옥),철근콘크리트조,슬라브가,1,13,1,266447.000000,293.280000,사용중,0,0,0,0,2023,봄,2,20230515,111000,05,15,11,10,월요일,서대문소방서,홍은119안전센터,,000300,001101,서울특별시,서대문구,홍은동,도시,동,194330.870000,553461.480000,,,1.30,2.60,0.00,작동기기,기기 전도/복사열/기기발열,부주의,음식물 조리중,식품,음식물,,,,,주거,공동주택,기타 공동주택,2,0.000000,N,Y,N,N,,,,,23.4,,2.0,180,45,,2000
230515162937069,임야,,,,,,,,,,0,0,0,4941,2023,봄,2,20230515,132400,05,15,13,24,월요일,강남소방서,세곡119안전센터,,000500,002302,서울특별시,강남구,세곡동,도시,동,210000.980000,540836.960000,,,8.60,1.20,0.00,담뱃불/ 라이터불,담뱃불,부주의,담배꽁초,종이/목재/건초등,목재/ 합판,,,종이/목재/건초등,목재/ 합판,임야,들불,숲,,,N,N,N,N,,,숲,평지,26.7,,4.0,160,33,,2000
230515142500275,기타(쓰레기 화재등),,,,,,,,,,0,0,0,47,2023,봄,2,20230515,132700,05,15,13,27,월요일,성동소방서,행당119안전센터,,000159,002500,서울특별시,성동구,행당동,도시,동,203527.940700,550999.558100,,,1.50,1.50,0.00,담뱃불/ 라이터불,담뱃불,부주의,담배꽁초,쓰레기류,쓰레기,,,,,기타,야외,쓰레기,,,N,N,N,N,,,,,26.7,,4.0,160,33,,2000
230515164025899,자동차/철도차량,,,,,,,,,,0,0,0,1650,2023,봄,2,20230515,140600,05,15,14,06,월요일,강남소방서,역삼119안전센터,,000535,000055,서울특별시,강남구,역삼동,도시,동,202484.530000,544560.820000,,,11.00,3.00,0.00,미상,미상,미상,미상,미상,미상,,,,,자동차/철도차량,자동차,승용자동차,,,N,N,N,N,주차장,엔진룸,,,27.6,,2.0,180,34,,2000
230515230028539,건축/구조물,한식(옥),목조,와가,,1,0,98.870000,95.870000,기타 공사중,0,0,0,58977,2023,봄,2,20230515,172200,05,15,17,22,월요일,서대문소방서,홍은119안전센터,,000421,010013,서울특별시,서대문구,홍제동,도시,동,194519.720000,554120.340000,,,1.70,2.00,0.00,마찰/ 전도/ 복사,기타(마찰/전도/복사),부주의,기타(부주의),종이/목재/건초등,목재/ 합판,,,종이/목재/건초등,목재/ 합판,주거,단독주택,기타 단독주택,1,0.000000,N,N,N,N,,,,,27.4,,4.0,230,37,,2000
230515223930862,건축/구조물,양식(옥),철근콘크리트조,슬라브가,1,2,1,2404.120000,801.000000,사용중,0,0,0,476,2023,봄,2,20230515,212400,05,15,21,24,월요일,송파소방서,마천119안전센터,,000418,000800,서울특별시,송파구,장지동,도시,동,212558.200100,541796.825600,,,3.50,3.50,0.00,화학적 발화열,발효열,화학적 요인,자연발화,식품,음식물,,,,,생활서비스,음식점,양식,1,10.000000,N,Y,N,N,,,,,21.1,,2.0,230,56,,2000
230515233140238,기타(쓰레기 화재등),,,,,,,,,,0,0,0,23,2023,봄,2,20230515,223100,05,15,22,31,월요일,용산소방서,이태원119안전센터,,000357,001303,서울특별시,용산구,보광동,도시,동,199912.190000,547703.620000,,,3.10,0.90,0.00,담뱃불/ 라이터불,담뱃불,부주의,담배꽁초,합성수지,플라스틱/ PVC/ 비닐/ 장판,,,,,기타,야외,기타야외,,,N,N,N,N,,,,,20.3,,2.0,250,58,,2000
230516012744436,건축/구조물,조립식,샌드위치패널조,샌드위치패널,1,1,1,198.000000,20.000000,사용중,0,0,0,581,2023,봄,2,20230515,231900,05,15,23,19,월요일,노원소방서,수락119안전센터,,000405,001200,서울특별시,노원구,상계동,도시,동,205482.661400,563711.715800,,,7.80,1.50,0.00,담뱃불/ 라이터불,담뱃불,부주의,담배꽁초,종이/목재/건초등,종이,,,,,집합시설,종교시설,사당,1,3.000000,N,N,N,N,,,,,20.1,,1.0,230,60,,2000
230516022621548,건축/구조물,양식(옥),철근콘크리트조,슬라브가,1,5,0,546.270000,137.310000,사용중,0,0,0,450,2023,봄,2,20230516,002700,05,16,00,27,화요일,중랑소방서,면목119안전센터,,000300,002300,서울특별시,중랑구,면목동,도시,동,207908.870000,553504.030000,,,4.80,1.60,0.00,작동기기,전기적 아크(단락),전기적 요인,과부하/과전류,전기/전자,전선피복,,,,,생활서비스,음식점,한식,1,10.000000,N,N,N,N,,,,,19.8,,2.0,230,63,,2000
230516014730060,건축/구조물,양식(옥),철근콘크리트조,슬라브가,1,2,1,199.920000,68.770000,사용중,0,0,0,0,2023,봄,2,20230516,004200,05,16,00,42,화요일,금천소방서,시흥119안전센터,,000400,000300,서울특별시,금천구,시흥동,도시,동,191441.730000,539155.090000,,,2.00,1.00,0.00,마찰/ 전도/ 복사,화염 전도/복사열,부주의,음식물 조리중,식품,음식물,,,,,주거,단독주택,다가구주택,-1,0.000000,N,N,N,N,,,,,19.8,,2.0,230,63,,2000
230516045004201,기타(쓰레기 화재등),,,,,,,,,,0,0,0,33,2023,봄,2,20230516,021700,05,16,02,17,화요일,관악소방서,난곡119안전센터,,000423,001210,서울특별시,관악구,신림동,도시,동,192095.800000,542698.790000,,,5.90,1.60,0.00,담뱃불/ 라이터불,담뱃불,부주의,담배꽁초,종이/목재/건초등,목재/ 합판,,,,,기타,야외,기타야외,,,N,N,N,N,,,,,18.9,,3.0,200,65,,1632
230516090737275,건축/구조물,양식(옥),철근콘크리트조,슬라브가,1,4,1,445.840000,100.850000,사용중,0,0,0,4214,2023,봄,2,20230516,060000,05,16,06,00,화요일,영등포소방서,대림119안전센터,,000430,001800,서울특별시,영등포구,대림동,도시,동,190932.390000,545014.240000,,,3.50,1.70,0.00,미상,미상,미상,미상,미상,미상,,,,,주거,단독주택,다중주택,-1,9.000000,N,N,N,N,,,,,17.3,,1.0,20,74,,1344
230516191947451,건축/구조물,양식(옥),철근콘크리트조,슬라브가,1,4,0,1603.930000,260.000000,사용중,0,0,0,365,2023,봄,2,20230516,111900,05,16,11,19,화요일,영등포소방서,대림119안전센터,,000229,000633,서울특별시,영등포구,신길동,도시,동,192930.897200,544416.361200,,,3.70,1.80,0.00,작동기기,불꽃/ 스파크/ 정전기,전기적 요인,반단선,전기/전자,전선피복,주방기기,기타(주방기기),,,판매/업무시설,판매시설,상가빌딩,4,2.000000,N,N,N,N,,,,,26.7,,2.0,180,49,,1978
230516133446101,건축/구조물,양식(옥),철근콘크리트조,슬라브가,1,3,1,539.460000,138.750000,사용중,0,0,0,70,2023,봄,2,20230516,112900,05,16,11,29,화요일,관악소방서,관악119안전센터,,000450,000130,서울특별시,관악구,신림동,도시,동,194184.510000,540806.140000,,,2.80,2.80,0.00,작동기기,기기 전도/복사열/기기발열,부주의,음식물 조리중,식품,음식물,,,,,주거,단독주택,다가구주택,2,0.000000,N,N,N,N,,,,,26.7,,2.0,180,49,,1978
230516193441924,건축/구조물,양식(옥),철근콘크리트조,슬라브가,1,2,0,40.460000,23.940000,사용중,0,1,1,203,2023,봄,2,20230516,113100,05,16,11,31,화요일,영등포소방서,대림119안전센터,,000047,001428,서울특별시,영등포구,대림동,도시,동,191302.720000,543720.060000,,,3.10,0.80,0.00,마찰/ 전도/ 복사,화염 전도/복사열,부주의,음식물 조리중,식품,튀김유,,,,,생활서비스,음식점,중식,1,1.000000,N,N,N,N,,,,,26.7,,2.0,180,49,,1978
230516133244831,건축/구조물,양식(옥),철근콘크리트조,슬라브가,1,4,2,681.170000,132.240000,사용중,0,0,0,10,2023,봄,2,20230516,124400,05,16,12,44,화요일,은평소방서,수색119안전센터,,000120,000400,서울특별시,은평구,신사동,도시,동,191860.530000,554963.970000,,,4.50,1.20,0.00,담뱃불/ 라이터불,담뱃불,부주의,담배꽁초,쓰레기류,쓰레기,,,,,주거,공동주택,다세대주택,1,0.000000,N,N,N,N,,,,,28.0,,4.0,200,44,,1869
230516181352217,기타(쓰레기 화재등),,,,,,,,,,0,0,0,298,2023,봄,2,20230516,131400,05,16,13,14,화요일,노원소방서,상계119안전센터,,000100,000204,서울특별시,노원구,상계동,도시,동,206194.390000,561510.010000,,,2.50,0.50,0.00,담뱃불/ 라이터불,담뱃불,부주의,담배꽁초,쓰레기류,쓰레기,,,,,기타,야외,쓰레기,,1.000000,N,N,N,N,,,,,29.1,,2.0,250,42,,1787
230516203439197,건축/구조물,기타 식,기타 조,기타 즙,1,2,0,36.000000,18.000000,사용중,0,0,0,6049,2023,봄,2,20230516,132300,05,16,13,23,화요일,영등포소방서,영등포119안전센터,,000435,003400,서울특별시,영등포구,문래동1가,도시,동,190490.942900,545539.848900,,,2.90,2.90,0.00,작동기기,전기적 아크(단락),부주의,기기(전기/ 기계 등) 사용.설치부주의,전기/전자,전선피복,배선/배선기구,전기기기용 전선/코드,종이/목재/건초등,목재/ 합판,산업시설,창고시설,창고/ 물품저장소,1,0.000000,N,N,N,N,,,,,29.1,,2.0,250,42,,1787
230516161349341,건축/구조물,양식(옥),철근콘크리트조,슬라브가,1,18,5,37290.900000,1374.250000,사용중,0,0,0,234,2023,봄,2,20230516,141500,05,16,14,15,화요일,동대문소방서,용두119안전센터,,000131,000000,서울특별시,동대문구,용두동,도시,동,203329.380000,553139.540000,,,3.50,0.50,0.00,담뱃불/ 라이터불,담뱃불,부주의,담배꽁초,종이/목재/건초등,목재/ 합판,,,,,판매/업무시설,판매시설,상가빌딩,18,0.000000,Y,Y,N,N,,,,,30.6,,4.0,200,39,,2000
230516160944837,기타(쓰레기 화재등),,,,,,,,,,0,0,0,11,2023,봄,2,20230516,143700,05,16,14,37,화요일,중부소방서,회현119안전센터,,000109,010053,서울특별시,중구,회현동1가,도시,동,198416.309400,551017.352100,,,3.40,0.20,0.00,담뱃불/ 라이터불,담뱃불,부주의,담배꽁초,쓰레기류,쓰레기,,,,,기타,야외,쓰레기,,,N,N,N,N,,,,,30.6,,4.0,200,39,,2000
230516170556468,기타(쓰레기 화재등),,,,,,,,,,0,0,0,0,2023,봄,2,20230516,161000,05,16,16,10,화요일,용산소방서,이태원119안전센터,,000040,000331,서울특별시,용산구,이태원동,도시,동,199206.111300,548322.391900,,,1.50,0.40,0.00,담뱃불/ 라이터불,담뱃불,부주의,담배꽁초,종이/목재/건초등,종이,,,,,기타,야외,쓰레기,,,N,N,N,N,,,,,30.0,,4.0,200,37,,2000
230516180024323,기타(쓰레기 화재등),,,,,,,,,,0,0,0,118,2023,봄,2,20230516,165700,05,16,16,57,화요일,강서소방서,화곡119안전센터,,000400,000600,서울특별시,강서구,화곡동,도시,동,185592.320000,549000.450000,,,3.30,1.30,0.00,담뱃불/ 라이터불,담뱃불,부주의,담배꽁초,쓰레기류,재활용,,,,,기타,야외,쓰레기,,2.000000,N,N,N,N,,,,,30.0,,4.0,200,37,,2000
230516225523905,건축/구조물,양식(옥),벽돌조,슬라브가,,2,1,633.720000,211.240000,사용중,0,0,0,11367,2023,봄,2,20230516,183800,05,16,18,38,화요일,도봉소방서,쌍문119안전센터,,000251,005739,서울특별시,도봉구,쌍문동,도시,동,202265.780000,560750.230000,,,2.80,0.30,0.00,마찰/ 전도/ 복사,마찰열/마찰 스파크,부주의,기기(전기/ 기계 등) 사용.설치부주의,침구/직물류,기타(침구/직물류),,,,,산업시설,공장시설,그 밖의 공업,-1,26.000000,N,N,N,N,,,,,28.8,,2.0,230,37,,2000
230516210601359,기타(쓰레기 화재등),,,,,,,,,,0,0,0,110,2023,봄,2,20230516,195200,05,16,19,52,화요일,송파소방서,종합운동장119안전센터,,000306,000337,서울특별시,송파구,잠실동,도시,동,207174.584400,545639.142300,,,7.00,1.30,0.00,담뱃불/ 라이터불,담뱃불,부주의,담배꽁초,쓰레기류,쓰레기,,,,,기타,야외,쓰레기,,,N,N,N,N,,,,,27.5,,2.0,200,46,,2000
230517011951458,건축/구조물,양식(옥),철근콘크리트조,슬라브가,1,3,1,169.650000,51.040000,사용중,0,0,0,15,2023,봄,2,20230516,225900,05,16,22,59,화요일,마포소방서,공덕119안전센터,,000210,000000,서울특별시,마포구,공덕동,도시,동,196791.590000,550037.070000,,,3.50,0.70,0.00,작동기기,전기적 아크(단락),전기적 요인,접촉불량에 의한 단락,전기/전자,전선피복,,,,,주거,단독주택,상가주택(주택부분에서 화재가 발생한 경우에만 해당),2,0.000000,N,N,N,N,,,,,22.9,,3.0,230,44,,2000
